listing_id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood,district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenity_score,number_of_reviews,review_scores_rating,license,instant_bookable,monthly_earning_€,type
18732848,102675796,Fátima,0.0,0.0,F,1,1,T,Madrid,Bellas Vistas,Tetuán,40.45055,-3.70519,Entire place,2,1,1,1,0,202,4.58,T,T,2098.8,airbnb
18454806,127953232,Inés,1.0,1.0,T,1,1,T,Madrid,Embajadores,Centro,40.41143,-3.69965,Entire place,7,2,3,4,2,140,4.79,T,F,5676.75,airbnb
18735064,6346734,Alejandro,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42504,-3.70368,Entire place,2,1,1,1,1,2,5.0,T,F,3748.8,airbnb
18741251,16730163,Laura,0.0,0.0,F,1,1,T,Madrid,Cortes,Centro,40.41431,-3.69858,Entire place,4,1,1,2,1,18,4.89,T,F,3710.52,airbnb
18742589,52873124,Víctor,0.0,0.0,F,1,1,T,Madrid,Castilla,Chamartín,40.46855,-3.68574,Entire place,3,1,1,2,2,23,4.5,T,F,3935.25,airbnb
18750292,130442142,Lola,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42606,-3.69706,Entire place,2,1,1,2,1,12,4.5,T,T,7345.799999999999,airbnb
18752763,109127284,Daniel,1.0,0.5,F,2,2,F,Madrid,Cuatro Caminos,Tetuán,40.45304,-3.6926,Entire place,2,1,1,1,3,5,5.0,T,F,5016.2475,airbnb
18765719,107685968,Adam,1.0,1.0,T,1,1,T,Madrid,Rejas,San Blas - Canillejas,40.44504,-3.58168,Entire place,2,1,1,1,6,72,4.67,T,F,4294.125,airbnb
18459674,53077312,Solmaira,0.0,0.0,F,2,2,F,Madrid,Ventas,Ciudad Lineal,40.42608,-3.65041,Private room,1,1,1,1,0,16,4.57,T,T,2623.5,airbnb
18470166,128093440,Andreas & Britte,1.0,0.86,T,1,1,T,Madrid,Prosperidad,Chamartín,40.4393,-3.67766,Entire place,4,1,2,3,2,58,4.98,T,F,6717.975,airbnb
18768618,97469156,Gemma,1.0,0.88,F,1,1,T,Madrid,Universidad,Centro,40.42552,-3.70307,Entire place,3,1,2,3,2,85,4.89,T,F,5131.17,airbnb
18474084,128136044,Ana María,1.0,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42153,-3.70274,Entire place,3,1,1,1,1,108,4.7,T,T,3173.775,airbnb
18770632,91620597,Sebastian,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40953,-3.69507,Entire place,3,1,1,3,2,3,4.67,T,T,3830.31,airbnb
18474323,127976288,Israel,1.0,0.88,T,1,1,T,Madrid,Guindalera,Salamanca,40.43718,-3.67062,Private room,1,2,1,1,4,288,4.88,T,F,1363.065,airbnb
18474795,78780938,Delfina,1.0,0.88,T,3,3,F,Madrid,San Fermín,Usera,40.37153,-3.69132,Private room,1,1,1,1,3,49,4.8,T,F,306.46,airbnb
18790669,121024104,Ruben,0.0,1.0,F,1,1,F,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.45733,-3.71576,Entire place,3,1,3,3,0,0,0.0,T,F,445.5,airbnb
18475112,128146422,Mikhail,0.0,0.0,F,1,1,T,Madrid,Quintana,Ciudad Lineal,40.43223,-3.65507,Entire place,3,1,1,2,1,1,5.0,T,F,1836.45,airbnb
18475386,59383880,Patricia,1.0,0.84,T,1,1,T,Madrid,Ciudad Jardín,Chamartín,40.44627,-3.67581,Entire place,2,1,1,1,1,43,4.81,T,F,2350.0125,airbnb
18799179,213528161,Lorena,0.0,0.0,F,1,1,F,Madrid,Lista,Salamanca,40.43125,-3.67615,Entire place,4,1,1,1,3,82,4.71,T,T,5175.06,airbnb
18481018,107133371,Benahoare,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.4095,-3.70085,Entire place,2,1,1,1,1,1,5.0,T,F,2466.09,airbnb
18482971,38057762,Paul,1.0,1.0,T,1,1,T,Madrid,Justicia,Centro,40.42265,-3.6998,Private room,1,1,1,1,2,202,4.81,T,F,2457.3450000000003,airbnb
18488845,128279375,Luis Y Kate,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.42479,-3.69135,Entire place,4,2,2,3,2,61,4.59,T,T,5809.65,airbnb
18802616,4286142,Ricardo,1.0,0.97,T,3,3,T,Madrid,Universidad,Centro,40.42021,-3.7019,Entire place,2,1,1,1,1,141,4.84,T,T,4307.325,airbnb
18495695,127719306,Arnold,0.0,0.6,F,1,1,F,Madrid,Universidad,Centro,40.42189,-3.70362,Private room,1,1,1,1,1,4,3.0,T,F,1126.125,airbnb
18808253,12206959,Claire,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42423,-3.69724,Entire place,4,2,3,2,2,1,5.0,T,F,6558.75,airbnb
18501380,119119872,Angel,1.0,1.0,T,1,1,T,Madrid,San Diego,Puente de Vallecas,40.3918,-3.66922,Private room,2,1,1,1,3,477,4.93,T,T,1990.1475000000005,airbnb
18810052,130953064,Kelly,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42315,-3.70165,Entire place,4,1,1,2,2,36,4.94,T,T,4459.950000000001,airbnb
18818015,16451838,Gyorgy,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42129,-3.70339,Entire place,2,2,1,1,3,27,4.89,T,F,4198.26,airbnb
18515523,7768922,Matthias,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42312,-3.70649,Entire place,6,1,1,4,1,0,0.0,T,F,3186.15,airbnb
18818916,51908545,Victoria,1.0,0.86,F,1,1,T,Madrid,Simancas,San Blas - Canillejas,40.43294,-3.63283,Private room,2,1,1,1,2,102,4.85,T,F,2021.3325,airbnb
18516313,1019300,Julio,1.0,0.95,F,1,1,T,Madrid,Embajadores,Centro,40.40588,-3.70083,Entire place,4,1,2,3,4,118,4.89,T,F,4829.6325,airbnb
18516614,128508859,Alicia & Jose María,0.0,0.0,F,1,1,T,Madrid,Guindalera,Salamanca,40.43182,-3.66421,Entire place,2,1,1,2,1,91,4.98,T,F,2098.8,airbnb
18517628,119807698,Ivan,1.0,0.94,T,1,1,T,Madrid,Palomeras Bajas,Puente de Vallecas,40.382,-3.66403,Private room,1,1,1,1,1,38,4.78,T,F,415.8,airbnb
18521622,23390574,Elena,0.0,0.0,F,1,1,T,Madrid,Goya,Salamanca,40.42567,-3.67784,Private room,3,1,1,3,2,4,5.0,T,T,1649.1750000000002,airbnb
18837432,10569937,Ele,0.0,0.0,F,7,7,F,Madrid,Acacias,Arganzuela,40.4009,-3.71129,Private room,2,1,1,1,1,0,0.0,T,T,2623.5,airbnb
18524450,15295190,Filipe,1.0,1.0,T,3,3,T,Madrid,Universidad,Centro,40.42574,-3.70894,Entire place,3,1,1,2,1,33,4.82,T,F,6361.3275,airbnb
18540086,55863769,Mariano,1.0,1.0,F,2,2,T,Madrid,Universidad,Centro,40.42379,-3.70528,Entire place,3,1,1,1,0,83,4.76,T,F,1577.25,airbnb
18847621,12996126,Alfonso,1.0,1.0,T,1,1,T,Madrid,Palos de Moguer,Arganzuela,40.40599,-3.69807,Private room,2,1,1,1,1,219,4.97,T,T,2421.6225,airbnb
18541960,20892661,Guillermo,1.0,1.0,T,1,1,T,Madrid,Justicia,Centro,40.42469,-3.69809,Entire place,2,1,1,1,3,81,4.93,T,F,5771.205,airbnb
18553440,26802755,Nuria,0.0,0.0,F,0,0,T,Madrid,Ventas,Ciudad Lineal,40.43118,-3.65922,Private room,2,1,1,1,2,3,5.0,T,F,1583.175,airbnb
18554594,2563960,Mariya,1.0,0.83,F,1,1,T,Madrid,Puerta del Angel,Latina,40.40875,-3.73975,Private room,2,1,1,1,1,38,4.82,T,F,727.43,airbnb
18554719,19510849,Manon,0.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.41309,-3.70852,Private room,2,1,1,1,0,2,4.5,T,T,1521.63,airbnb
18850626,131308210,Fiorela,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.4244,-3.70216,Private room,2,1,1,1,0,60,4.93,T,T,1618.65,airbnb
18852744,6489276,Matanel,0.0,0.0,F,1,1,F,Madrid,Prosperidad,Chamartín,40.4415,-3.67249,Entire place,2,1,1,1,2,3,5.0,T,F,1993.86,airbnb
18559867,14189741,Serrano Vacational,1.0,1.0,F,3,3,T,Madrid,Universidad,Centro,40.42153,-3.70477,Entire place,4,1,1,3,3,66,4.8,T,T,4327.290000000001,airbnb
18855589,131352142,Peter,0.0,0.0,F,3,3,F,Madrid,Ambroz,Vicálvaro,40.40483,-3.60903,Private room,1,1,1,1,0,2,5.0,T,F,4521.0,airbnb
18565479,126666966,Melissa,1.0,1.0,F,0,0,T,Madrid,Sol,Centro,40.4158,-3.70412,Entire place,2,1,1,1,5,39,4.72,T,T,1593.2400000000002,airbnb
18566125,128893965,Jd,1.0,0.0,F,1,1,F,Madrid,Ciudad Jardín,Chamartín,40.44655,-3.67603,Entire place,2,1,1,1,0,0,0.0,T,F,3667.125,airbnb
18862453,7773266,Nacho,0.0,0.0,F,2,2,T,Madrid,Universidad,Centro,40.42471,-3.70097,Entire place,4,1,1,2,1,32,4.69,T,T,3973.2,airbnb
18862624,109587379,Diana,0.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.41715,-3.70964,Private room,2,2,1,1,1,4,4.67,T,F,2098.8,airbnb
18578002,126813611,Antonio,1.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.40543,-3.70238,Entire place,4,1,2,2,4,99,4.51,T,T,6062.76,airbnb
18865257,108167619,Tomas,1.0,1.0,F,2,2,T,Madrid,Justicia,Centro,40.42423,-3.70042,Entire place,3,1,2,1,1,205,4.68,T,T,3035.835,airbnb
18878500,15784616,Norma,1.0,0.68,F,3,3,T,Madrid,Canillejas,San Blas - Canillejas,40.4485,-3.60755,Private room,1,1,1,1,1,27,4.78,T,F,692.505,airbnb
18879262,22664780,Nick,0.0,0.0,F,1,1,F,Madrid,Sol,Centro,40.41817,-3.70642,Private room,2,1,1,1,2,6,5.0,T,F,3148.2,airbnb
18581591,129010427,Uddip,0.0,0.0,F,1,1,F,Madrid,Sol,Centro,40.41757,-3.7061,Private room,1,1,1,1,1,5,0.0,T,T,2623.5,airbnb
18589389,128976579,Javier,0.0,0.0,F,1,1,F,Madrid,Universidad,Centro,40.42256,-3.70114,Private room,2,1,2,1,1,0,0.0,T,T,7870.5,airbnb
18888228,131615518,Pilar,1.0,1.0,T,1,1,T,Madrid,Embajadores,Centro,40.40962,-3.70282,Entire place,2,1,1,1,2,192,4.87,T,F,4769.9025,airbnb
18610667,86545061,Esther,0.0,1.0,F,1,1,T,Madrid,Palacio,Centro,40.41348,-3.70748,Entire place,4,1,1,3,3,238,4.78,T,T,4872.45,airbnb
18889338,115351358,Ana,1.0,1.0,F,3,3,T,Madrid,Guindalera,Salamanca,40.43788,-3.66721,Entire place,4,1,1,2,3,128,4.32,T,T,2076.195,airbnb
18611284,19896856,Eduardo,1.0,1.0,F,2,2,T,Madrid,Universidad,Centro,40.42732,-3.70502,Entire place,5,1,2,3,1,15,4.87,T,F,13538.25,airbnb
18611957,1373654,Pablo,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.42057,-3.69948,Entire place,3,1,1,2,1,3,3.33,T,T,8320.95,airbnb
18614168,3385435,JuanCarlos,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42255,-3.70467,Private room,2,1,1,1,1,13,4.92,T,T,2571.03,airbnb
18894013,131662653,Maria,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40939,-3.70525,Entire place,6,2,3,4,1,0,0.0,T,F,8395.2,airbnb
18894910,131666468,Maria Lourdes,0.0,0.0,F,1,1,F,Madrid,Pacífico,Retiro,40.40651,-3.68203,Entire place,4,1,2,3,1,0,0.0,T,F,2361.15,airbnb
18622049,14959319,Tony,1.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.40666,-3.69856,Entire place,3,1,2,2,1,175,4.79,T,F,3898.95,airbnb
18625102,129002665,Alvaro Javier,0.0,0.0,F,1,1,F,Madrid,Canillejas,San Blas - Canillejas,40.43638,-3.60933,Private room,2,1,1,2,2,1,0.0,T,T,297.0,airbnb
18914394,116985999,Antonio,0.0,0.0,F,1,1,T,Madrid,Casa de Campo,Moncloa - Aravaca,40.42439,-3.72617,Private room,1,1,1,2,1,0,0.0,T,T,734.5799999999999,airbnb
18628006,128982812,Felisa,0.0,0.0,F,1,1,F,Madrid,Atocha,Arganzuela,40.40491,-3.69031,Private room,2,2,1,1,3,3,5.0,T,T,3935.25,airbnb
18631940,28993412,Lorcán,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42269,-3.69774,Private room,2,1,1,1,2,42,4.98,T,F,2773.65,airbnb
18634925,120627887,Natalia,1.0,0.91,F,1,1,T,Madrid,Guindalera,Salamanca,40.43444,-3.66308,Entire place,2,1,1,1,1,60,4.8,T,F,2037.1725,airbnb
18924082,95509779,Ana,1.0,1.0,F,1,1,T,Madrid,Puerta del Angel,Latina,40.41412,-3.72563,Entire place,2,1,1,1,2,24,4.63,T,T,4462.0125,airbnb
18635096,108816400,Antonio,1.0,0.78,F,1,1,T,Madrid,El Goloso,Fuencarral - El Pardo,40.50444,-3.69984,Entire place,4,2,2,4,3,30,4.8,T,F,3767.3625,airbnb
18644138,57404543,Buskpiso,0.0,0.0,F,1,1,F,Madrid,Comillas,Carabanchel,40.39477,-3.70814,Entire place,3,1,1,2,2,11,3.88,T,T,3148.2,airbnb
18644148,105083695,Maria Jesus,1.0,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42409,-3.70876,Entire place,3,1,1,2,1,84,4.95,T,T,1905.09,airbnb
18644774,93802905,Oscar,0.0,0.0,F,1,1,F,Madrid,Palos de Moguer,Arganzuela,40.40258,-3.69649,Entire place,4,1,2,2,2,0,0.0,T,T,10494.0,airbnb
18648109,129573308,Irina,0.0,0.0,F,1,1,T,Madrid,Canillas,Hortaleza,40.4649,-3.62974,Private room,1,0,1,1,0,0,0.0,T,F,1461.9,airbnb
18924805,3447304,Charles Eric,1.0,1.0,T,3,3,T,Madrid,Universidad,Centro,40.42043,-3.70451,Private room,2,1,1,1,2,211,4.74,T,F,3414.675,airbnb
18939260,120411706,Javier,1.0,1.0,T,4,4,T,Madrid,Chopera,Arganzuela,40.39433,-3.69578,Entire place,6,1,2,3,4,86,4.86,T,T,6306.299999999999,airbnb
18942744,132052020,Sofia,0.0,0.0,F,1,1,F,Madrid,Lista,Salamanca,40.43381,-3.67598,Private room,1,1,1,1,1,1,0.0,T,T,3540.24,airbnb
18660406,13892378,Yaiza,0.0,0.0,F,2,2,F,Madrid,Embajadores,Centro,40.40836,-3.70096,Entire place,5,1,2,3,2,114,4.68,T,F,3849.12,airbnb
18947268,132095385,WioyGaby,0.0,0.0,F,1,1,F,Madrid,Cortes,Centro,40.41423,-3.70184,Private room,2,1,1,1,0,17,4.88,T,T,1836.615,airbnb
18947443,63334588,Juana,1.0,1.0,T,1,1,T,Madrid,Marroquina,Moratalaz,40.40998,-3.6499,Private room,1,1,1,1,1,126,4.77,T,T,332.97,airbnb
18661514,19307326,Jeny,0.0,0.0,F,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.43132,-3.71893,Private room,2,1,1,1,2,19,5.0,T,F,1566.6750000000002,airbnb
18662487,1957992,Paul And Luz,0.0,0.0,F,1,1,T,Madrid,Casa de Campo,Moncloa - Aravaca,40.4149,-3.72888,Entire place,4,1,2,3,1,3,4.0,T,T,3148.2,airbnb
18663087,86055764,Alberto,1.0,1.0,F,1,1,T,Madrid,Atocha,Arganzuela,40.40095,-3.68618,Entire place,4,1,1,1,3,204,4.91,T,T,5578.65,airbnb
18951168,12691164,Vereniz,1.0,0.98,T,1,1,T,Madrid,Justicia,Centro,40.42651,-3.69846,Private room,2,1,1,1,3,23,4.96,T,T,1755.2699999999998,airbnb
18667319,87730856,Dani,0.0,0.0,F,1,1,T,Madrid,Chopera,Arganzuela,40.40091,-3.69928,Private room,1,1,1,1,2,1,5.0,T,F,1154.34,airbnb
18670219,24491907,Claudia,1.0,0.62,T,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.42755,-3.71407,Entire place,2,1,1,1,2,43,4.98,T,F,2885.025,airbnb
18957739,130902460,Grupo Huerta De Los Gayeros,1.0,0.88,F,1,1,T,Madrid,Ciudad Jardín,Chamartín,40.44464,-3.67431,Entire place,2,1,1,1,2,33,4.73,T,F,4870.7175,airbnb
18671014,39172650,Raúl,0.0,0.0,F,3,3,T,Madrid,Embajadores,Centro,40.41201,-3.70642,Private room,2,1,1,1,2,0,0.0,T,T,13035.0,airbnb
18671298,128598612,Jose,0.0,0.0,F,1,1,F,Madrid,Gaztambide,Chamberí,40.43071,-3.71527,Private room,2,2,1,1,0,0,0.0,T,F,2885.8500000000004,airbnb
18681252,96986176,Beatriz,0.0,0.0,F,1,1,F,Madrid,Moscardó,Usera,40.3887,-3.70611,Entire place,5,1,2,4,1,0,0.0,T,T,3620.43,airbnb
18968700,132287425,Raul,1.0,0.96,F,2,2,T,Madrid,San Diego,Puente de Vallecas,40.38491,-3.66862,Private room,2,1,1,1,3,89,4.83,T,T,618.5849999999999,airbnb
18702452,309474285,Irina,0.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.42125,-3.71303,Private room,2,1,1,1,1,11,4.45,T,F,1469.16,airbnb
18972777,1729503,Ana,1.0,0.94,F,3,3,T,Madrid,Embajadores,Centro,40.41156,-3.70464,Entire place,6,3,2,3,2,55,4.87,T,F,4904.3775000000005,airbnb
18974886,44071767,Diego,1.0,1.0,F,4,4,T,Madrid,Cortes,Centro,40.41192,-3.69451,Entire place,2,1,1,2,2,90,4.88,T,T,2344.0725,airbnb
18996048,64720844,Salvador,0.0,0.0,F,1,1,F,Madrid,Universidad,Centro,40.42887,-3.70391,Entire place,5,1,2,3,2,0,0.0,T,F,779.625,airbnb
18997835,36129591,Esther,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42481,-3.70319,Private room,2,1,1,1,1,3,5.0,T,F,1911.525,airbnb
18982253,16423549,Virginia,0.0,0.0,F,1,1,T,Madrid,Guindalera,Salamanca,40.43866,-3.67182,Entire place,8,4,4,4,2,2,5.0,T,F,11805.75,airbnb
18982814,104235882,Irene,0.0,0.0,F,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.42749,-3.72025,Private room,1,2,1,2,0,0,0.0,T,F,787.05,airbnb
19006238,70466306,Josué Y Danny,0.0,0.0,F,1,1,F,Madrid,Berruguete,Tetuán,40.45873,-3.70501,Entire place,2,1,1,1,2,3,5.0,T,T,3410.55,airbnb
18986181,15255000,Yomi,1.0,1.0,F,2,2,T,Madrid,Puerta del Angel,Latina,40.41127,-3.73006,Entire place,6,1,2,3,3,56,4.57,T,T,3350.6000000000004,airbnb
19013160,22283088,Yacqueline,0.0,0.33,F,1,1,T,Madrid,Fontarrón,Moratalaz,40.40226,-3.64447,Private room,2,1,1,2,2,2,3.0,T,F,1156.485,airbnb
18993060,39847153,Diego,1.0,0.8,F,1,1,T,Madrid,Delicias,Arganzuela,40.39339,-3.69142,Entire place,5,2,2,4,3,22,4.95,T,F,5464.965,airbnb
19013810,53974578,Daniel,1.0,1.0,F,1,1,F,Madrid,Cortes,Centro,40.41077,-3.69531,Entire place,2,1,1,1,1,103,4.7,T,T,4490.8875,airbnb
18993204,42005047,Lucia,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.41126,-3.70653,Entire place,3,1,1,2,2,9,4.89,T,T,3188.2125,airbnb
19155053,41842107,Sofia,0.0,0.0,F,1,1,F,Madrid,Sol,Centro,40.41896,-3.70367,Entire place,4,1,1,2,1,32,4.74,T,F,4085.4,airbnb
19016933,130944189,Clara,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42001,-3.69882,Entire place,4,1,1,2,1,3,5.0,T,F,3373.425,airbnb
19156049,52803269,Marta,0.0,0.0,F,1,1,F,Madrid,San Juan Bautista,Ciudad Lineal,40.44991,-3.66208,Private room,2,1,1,1,3,16,4.87,T,F,1521.63,airbnb
19017959,42666741,Ziv,0.0,0.0,F,1,1,T,Madrid,Cortes,Centro,40.41457,-3.70144,Private room,2,1,1,1,1,1,3.0,T,F,2098.8,airbnb
19159921,67924537,Rubén,0.88,0.99,F,2,2,T,Madrid,Palacio,Centro,40.40912,-3.71051,Entire place,2,1,1,1,1,247,4.53,T,T,2479.5375,airbnb
19160002,124457750,Fausto,0.0,0.0,F,1,1,T,Madrid,El Viso,Chamartín,40.44682,-3.67815,Private room,2,1,1,1,0,0,0.0,T,F,1386.8249999999998,airbnb
19032176,84336811,Hugo Nelson,0.0,0.0,F,1,1,F,Madrid,Timón,Barajas,40.47942,-3.59743,Shared room,1,1,1,1,2,0,0.0,T,T,2623.5,airbnb
19169621,7179574,Mario,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42081,-3.69653,Entire place,2,1,1,2,1,1,5.0,T,F,15741.0,airbnb
19033719,21608505,Regina,1.0,0.97,F,1,1,T,Madrid,Palacio,Centro,40.41307,-3.70918,Entire place,4,1,1,3,2,291,4.73,T,T,6189.975,airbnb
19172122,134063747,María Evangelina,1.0,1.0,T,1,1,T,Madrid,Embajadores,Centro,40.41068,-3.69867,Entire place,5,2,2,3,2,155,4.82,T,F,2847.46,airbnb
19033953,5387587,Leonardo,1.0,0.93,T,2,2,T,Madrid,Embajadores,Centro,40.40996,-3.70178,Entire place,4,2,2,2,2,107,4.7,T,F,8192.6625,airbnb
19036745,20155072,Gerardo,0.0,0.0,F,1,1,T,Madrid,Sol,Centro,40.41563,-3.70491,Entire place,2,1,2,2,2,3,5.0,T,F,4459.950000000001,airbnb
19172641,134083015,Inmaculada,0.0,0.0,F,1,1,T,Madrid,Vallehermoso,Chamberí,40.44651,-3.7054,Private room,1,1,1,1,1,2,5.0,T,F,1574.1,airbnb
19043049,17812618,Eva,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42386,-3.69759,Entire place,3,1,1,2,1,4,4.67,T,F,13642.2,airbnb
19047326,132214458,Martin,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42607,-3.71046,Private room,1,1,1,1,2,2,4.5,T,T,2098.8,airbnb
19175717,15816070,Almudena,1.0,0.95,T,3,3,T,Madrid,Cortes,Centro,40.41083,-3.69494,Entire place,4,1,1,1,2,118,4.93,T,F,6519.150000000001,airbnb
19176012,123873639,Carmen,1.0,1.0,T,2,2,F,Madrid,Orcasitas,Usera,40.37055,-3.71618,Private room,2,1,1,1,4,145,4.83,T,T,1275.12,airbnb
19049267,9219542,Bec,0.0,0.0,F,2,2,T,Madrid,Cortes,Centro,40.41502,-3.69868,Entire place,7,2,2,5,2,10,4.9,T,T,6596.700000000001,airbnb
19176547,134115383,Fernando,0.0,0.0,F,1,1,T,Madrid,Cuatro Caminos,Tetuán,40.44883,-3.70131,Private room,2,1,1,1,1,24,4.95,T,F,1656.765,airbnb
19181164,134157316,Alexandra,0.0,0.0,F,1,1,F,Madrid,Sol,Centro,40.41481,-3.70411,Entire place,2,1,1,2,1,7,5.0,T,F,2833.38,airbnb
19050255,26264376,Ana,1.0,0.67,F,1,1,F,Madrid,Universidad,Centro,40.423,-3.70398,Entire place,6,1,4,4,2,31,4.9,T,F,20257.875,airbnb
19050549,14713230,Maria,1.0,1.0,F,4,4,T,Madrid,Embajadores,Centro,40.41052,-3.70578,Private room,1,1,1,1,0,5,4.5,T,T,888.1714285714285,airbnb
19185703,84019234,Raquel,1.0,0.29,F,1,1,T,Madrid,Ciudad Jardín,Chamartín,40.44891,-3.67494,Entire place,5,2,3,3,1,23,4.89,T,F,5557.6125,airbnb
19051941,132903896,Guillermo,0.0,0.0,F,1,1,F,Madrid,Ibiza,Retiro,40.42118,-3.67611,Private room,2,2,1,1,2,1,0.0,T,T,1993.86,airbnb
19188016,17807880,Sandra,0.0,0.0,F,1,1,T,Madrid,Embajadores,Centro,40.40876,-3.70178,Private room,2,1,1,1,0,0,0.0,T,T,5247.0,airbnb
19052185,132988737,David,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.4222,-3.69687,Private room,2,1,1,1,1,0,0.0,T,F,6296.4,airbnb
19190925,35626245,Isabel,0.83,0.5,F,1,1,T,Madrid,Puerta del Angel,Latina,40.40858,-3.73082,Entire place,4,2,3,3,4,23,4.78,T,F,3161.565,airbnb
19054737,133009456,Godoy,0.0,0.0,F,1,1,F,Madrid,Castillejos,Tetuán,40.45765,-3.6992,Private room,2,1,1,2,0,0,0.0,T,T,3148.2,airbnb
19054913,71469882,Roberto,1.0,1.0,F,2,2,T,Madrid,Justicia,Centro,40.42433,-3.69883,Entire place,2,1,1,1,3,63,4.48,T,T,6265.875,airbnb
19194989,14070517,Cristina,0.0,0.0,F,1,1,T,Madrid,Bellas Vistas,Tetuán,40.45276,-3.70324,Entire place,2,1,1,1,0,1,5.0,T,F,3073.95,airbnb
19196204,8113146,Eubenn,1.0,1.0,F,0,0,T,Madrid,Rios Rosas,Chamberí,40.43911311744528,-3.697461301797716,Entire place,2,1,1,1,3,2,5.0,T,F,3069.0,airbnb
19060650,124396611,Simma,0.0,0.0,F,2,2,F,Madrid,Justicia,Centro,40.42143,-3.69944,Entire place,4,1,1,1,1,36,4.69,T,F,3095.73,airbnb
19201030,80430547,Ana,1.0,0.67,F,0,0,F,Madrid,Argüelles,Moncloa - Aravaca,40.43146,-3.71872,Entire place,4,1,2,3,3,3,4.33,T,F,4934.325,airbnb
19214684,117427849,Clémence,0.0,0.0,F,1,1,T,Madrid,Sol,Centro,40.41599,-3.70833,Private room,2,1,1,1,0,0,0.0,T,T,2623.5,airbnb
19062449,132999570,Julia,1.0,0.96,F,1,1,T,Madrid,Fontarrón,Moratalaz,40.40068,-3.64752,Private room,2,1,1,1,2,97,4.94,T,F,1670.9550000000002,airbnb
19219923,28311528,Jose,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42057,-3.70013,Entire place,3,1,2,2,2,0,0.0,T,F,6034.049999999999,airbnb
19065078,31839003,Myriam,1.0,1.0,F,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.43135,-3.71811,Entire place,4,2,2,2,1,5,5.0,T,T,4038.7875,airbnb
19220695,36989865,Yorman,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.41098,-3.70204,Entire place,2,1,1,1,1,0,0.0,T,T,5247.0,airbnb
19067737,133112800,Enyel,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.41151,-3.70337,Private room,1,1,1,1,0,2,4.0,T,T,1836.45,airbnb
19069869,43424967,Juana,1.0,0.84,T,2,2,T,Madrid,Valdezarza,Moncloa - Aravaca,40.46866,-3.72181,Private room,1,1,1,1,1,26,4.92,T,F,634.7,airbnb
19225389,19227342,Gabriel,0.0,0.0,F,2,2,F,Madrid,Gaztambide,Chamberí,40.43364,-3.71321,Entire place,4,1,2,2,2,2,4.5,T,F,9392.13,airbnb
19077473,26433915,Jorge,0.0,0.0,F,1,1,F,Madrid,Chopera,Arganzuela,40.39842,-3.69841,Private room,2,1,1,1,2,22,4.85,T,T,1836.45,airbnb
19078457,60469442,Gorka,0.67,0.0,F,1,1,F,Madrid,Palos de Moguer,Arganzuela,40.40568,-3.69276,Private room,2,1,1,1,2,132,4.9,T,T,797779.125,airbnb
19078962,133216802,Rodolfo,0.0,0.0,F,1,1,F,Madrid,Sol,Centro,40.41976,-3.70093,Entire place,2,1,1,1,2,31,4.41,T,T,2721.18,airbnb
